2015-04-08 15:04:27,D3B,35,2,3,30,29,0,3,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:05:57,D3B,66,2,3,30,29,0,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:07:24,D3B,66,2,3,30,29,0,5,81,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:08:49,D3B,50,2,3,30,29,0,6,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:10:30,D3B,62,2,3,30,29,0,7,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:12:36,D3B,37,2,3,30,29,0,8,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:14:03,D3B,70,2,3,30,29,0,9,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:15:33,D3B,82,2,3,30,29,0,10,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:17:26,D4B,43,2,4,30,36,0,11,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:19:14,D4B,33,2,4,30,36,0,12,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:21:00,D4B,55,2,4,30,36,0,13,66,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:22:47,D4B,59,2,4,30,36,0,14,85,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:26:10,D4B,57,2,4,30,36,0,15,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:28:03,D4B,71,2,4,30,36,0,16,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:29:52,D4B,57,2,4,30,36,0,17,54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:31:41,D4B,41,2,4,30,36,0,18,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:33:39,D3B,65,2,3,30,29,0,19,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-08 15:35:05,D3B,58,2,3,30,29,0,20,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:26:39,D2B,81,2,2,30,24,0,1,100,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:28:11,D3B,63,2,3,30,29,0,2,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:32:29,D3B,80,2,3,30,29,0,3,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:34:42,D4B,66,2,4,30,36,0,4,55,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:37:11,D4B,44,2,4,30,36,0,5,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:38:57,D4B,76,2,4,30,36,0,6,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:40:45,D4B,53,2,4,30,36,0,7,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:42:34,D4B,61,2,4,30,36,0,8,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:44:57,D4B,53,2,4,30,36,0,9,71,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:46:43,D4B,57,2,4,30,36,0,10,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:48:32,D4B,72,2,4,30,36,0,11,100,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:50:43,D4B,28,2,4,30,36,0,12,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:52:30,D4B,55,2,4,30,36,0,13,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:54:17,D4B,52,2,4,30,36,0,14,77,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:56:07,D4B,38,2,4,30,36,0,15,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:57:35,D3B,77,2,3,30,29,0,16,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 12:59:02,D3B,100,2,3,30,29,0,17,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 13:23:08,D4B,62,2,4,30,36,0,18,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 13:25:02,D4B,50,2,4,30,36,0,19,41,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-09 13:26:50,D4B,50,2,4,30,36,0,20,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:14:55,D2B,100,2,2,30,24,0,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:16:32,D3B,78,2,3,30,29,0,2,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:18:09,D3B,71,2,3,30,29,1,3,80,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:19:36,D3B,92,2,3,30,29,1,4,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:21:07,D3B,72,2,3,30,29,1,5,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:22:35,D3B,93,2,3,30,29,1,6,88,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:34:00,D3B,73,2,3,30,29,1,7,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:35:29,D3B,100,2,3,30,29,1,8,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:37:09,D3B,90,2,3,30,29,0,9,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:39:01,D4B,64,2,4,30,36,0,10,62,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:40:54,D4B,40,2,4,30,36,0,11,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:42:39,D4B,66,2,4,30,36,0,12,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:44:25,D4B,72,2,4,30,36,0,13,60,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:46:14,D4B,50,2,4,30,36,0,14,66,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:47:59,D4B,61,2,4,30,36,0,15,80,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:49:48,D4B,90,2,4,30,36,0,16,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:53:59,D5B,61,2,5,30,45,0,17,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 18:56:14,D5B,70,2,5,30,45,0,18,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 19:04:16,D5B,48,2,5,30,45,0,19,41,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-10 19:06:30,D5B,50,2,5,30,45,0,20,54,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:27:10,D2B,100,2,2,30,24,0,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:29:09,D3B,73,2,3,30,29,0,2,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:30:38,D3B,85,2,3,30,29,0,3,100,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:32:39,D4B,63,2,4,30,36,0,4,37,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:34:50,D4B,40,2,4,30,36,0,5,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:36:35,D4B,53,2,4,30,36,0,6,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:38:22,D4B,60,2,4,30,36,0,7,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:40:28,D4B,78,2,4,30,36,0,8,80,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:43:14,D4B,53,2,4,30,36,0,9,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:45:00,D4B,64,2,4,30,36,0,10,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:46:53,D4B,43,2,4,30,36,0,11,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:48:38,D4B,66,2,4,30,36,0,12,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:50:28,D4B,52,2,4,30,36,0,13,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 20:52:20,D4B,57,2,4,30,36,0,14,40,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 21:06:10,D4B,62,2,4,30,36,0,15,40,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 21:07:56,D4B,68,2,4,30,36,0,16,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 21:09:45,D4B,69,2,4,30,36,0,17,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 21:11:32,D4B,61,2,4,30,36,0,18,83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 21:13:18,D4B,69,2,4,30,36,0,19,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-11 21:16:49,D4B,75,2,4,30,36,0,20,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-12 22:27:37,D2B,57,2,2,30,24,0,1,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 13:46:35,D2B,71,2,2,30,24,0,1,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 13:47:50,D2B,100,2,2,30,24,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 13:49:48,D3B,55,2,3,30,29,0,3,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 13:51:15,D3B,92,2,3,30,29,0,4,100,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
